country,first_subdivision,latitude,longitude,project_category,project_type,vintage_year,nft_age,num_owners,avg_price,last_price,num_price_chg,nft_state
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,31.086991643149332,32.29063101182393,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,WATER,0,15,2,33.063644972400105,33.314754313391745,1,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,18,1,25.34997106293302,26.19971204195851,0,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,WIND,0,18,2,26.880331762588042,23.707306164090582,0,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,18,1,27.65711742749222,28.159256356484754,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,15,2,23.880910258652165,25.64978619996308,0,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,27.823047611252488,32.071068610048144,3,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,BIOGAS,0,17,1,42.573551445316234,43.20851002387923,1,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,23,2,29.87696754417031,33.378424811052895,0,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,WIND,0,16,2,26.233231722268837,24.976883251377842,1,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,HYDRO,0,21,2,24.136344900394615,25.20280514949588,0,N/A
USA,N/A,39.7837304,-100.445882,WASTE_MGMT,EMM_RED,0,15,2,19.068300603046154,19.678591713921175,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,13,5,40.88445191906963,39.24283212755098,2,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,17,1,38.53027733555141,35.49784204073416,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,WATER,0,22,1,44.135060672559305,43.87794595279587,1,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,15,3,46.92638088390526,46.420726049529904,3,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,31.52311619208742,31.415872246182442,2,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,HYDRO,0,10,4,32.466693068183055,31.61675563276924,2,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,21,3,19.95545540164336,16.20399917074012,1,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,WATER,0,18,2,46.36126380299907,49.4515186496144,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,15,1,49.85861055358058,45.71835629141993,2,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,17,2,22.04384551680485,24.13668585692834,1,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,13,1,26.053620236568896,27.12857922766923,2,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,BIOGAS,0,23,3,29.527231325985095,29.696338429703484,0,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,11,4,37.612293324322266,41.8022736904963,0,N/A
IND,N/A,22.3511148,78.6677428,FOREST_CONSERV,AGG_LAND_MGMT,0,12,1,27.675397691206538,26.925330709754448,0,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,WATER,0,16,2,36.267684285596225,39.69599159173577,1,N/A
RWA,N/A,-1.9646631,30.0644358,WASTE_MGMT,EMM_RED,0,14,1,19.701289300196382,22.7634204029821,1,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,COOK_STV,0,22,3,31.05346591274024,29.3265236892698,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,WATER,0,16,2,42.2142332684339,37.86222574608634,1,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,WIND,0,16,2,23.62838259825309,28.458659906717234,3,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,20,1,35.86049038019569,35.83094792781305,1,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,14,3,22.49544753240781,21.492554880064908,3,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,13,1,25.697480039303095,24.33601170392013,2,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,35.89651259704379,35.72419267056619,3,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,9,4,24.985517716503722,25.99237776968799,2,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,18,4,21.076766170789085,22.25695967281699,0,N/A
BGR,N/A,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,16,1,21.00377937307419,20.281879688811873,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,COOK_STV,0,16,2,37.56287203364966,40.41921515678138,1,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,11,2,21.681693410508476,27.748669053888527,2,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,12,1,22.344441126652033,20.363103111820134,2,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,WIND,0,17,2,26.44239002092447,27.2610386745558,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,COOK_STV,0,10,1,23.42375764262752,20.459020993404803,0,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,13,2,35.933347578494185,39.542065355066555,1,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,15,2,24.855482631841504,22.01702952815493,0,N/A
PER,N/A,-6.8699697,-75.0458515,FOREST_CONSERV,AGG_LAND_MGMT,0,17,4,31.154881957147154,27.36692172495972,1,N/A
BGR,N/A,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,15,2,19.113110744347097,19.567359321229866,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,9,2,29.468966176171655,27.029666582192306,0,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,13,2,37.94678160213871,35.207278132694896,1,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,6,2,19.737940702458744,19.192506163113457,0,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,SOLAR,0,13,2,22.587845427474875,22.53421021428827,1,N/A
GTM,N/A,15.5855545,-90.345759,FOREST_CONSERV,AGG_LAND_MGMT,0,20,3,27.59003675054776,27.726093498699136,0,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,WATER,0,11,2,27.504341324310857,25.044051906207148,0,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,13,2,25.8715881054048,24.793866725282875,2,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,HYDRO,0,24,3,26.818973997729255,26.279475817601366,0,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,WIND,0,11,3,26.25261712857575,25.79312968736669,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,13,1,29.28075019848732,26.849789070270457,0,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,WIND,0,9,3,24.7880807469149,22.658380442523832,2,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,BIOGAS,0,19,1,23.40825522634915,27.406568612283046,0,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,17,1,25.664511638694698,24.645949042530567,1,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,26.20902475373232,28.06768921282686,1,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,21,2,44.11939855146711,45.04050766232958,1,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,WATER,0,13,2,41.55627034972322,43.18805930081282,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,17,2,21.198179634316542,20.731275540351085,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,BIOGAS,0,14,2,46.525494600090475,45.37703352412782,2,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,HYDRO,0,18,1,26.77315474802432,26.93448506693328,1,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,COOK_STV,0,12,2,22.497619171644963,19.33045064896271,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,WATER,0,12,1,38.52333351219689,34.611508327907906,3,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,WIND,0,12,2,27.479083987927062,25.28142029634687,2,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,16,2,22.621619057181142,21.032767834439042,1,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,HYDRO,0,14,1,25.440186398956506,23.942120679159864,1,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,HYDRO,0,19,1,27.52224568155314,24.931590413825667,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,BIOGAS,0,14,3,33.56480249398853,33.48907321138685,1,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,33.78591534559287,33.84716664247144,1,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,24,3,27.002071408825934,24.503650250564014,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,HYDRO,0,13,2,30.119537485718915,34.04000828153836,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,COOK_STV,0,23,3,21.407006433755768,18.847926686422745,0,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,WATER,0,12,1,25.554043252273505,29.138044564178333,3,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,SOLAR,0,18,1,26.197442840982795,25.44388236363387,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,WATER,0,20,1,32.78286613228495,33.790878136480714,0,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,BIOGAS,0,26,2,26.59500985126534,29.490384974391997,1,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,WIND,0,17,1,25.194906130491276,25.185409612904223,2,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,17,3,19.52671460716206,18.14267907759249,1,N/A
BGR,N/A,42.6073975,25.4856617,WASTE_MGMT,EMM_RED,0,13,1,15.497818902553098,13.258341130007738,1,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,13,1,20.32085270447789,20.624113034956192,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,17,2,27.60137644479129,28.418217739705163,2,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,12,2,28.616425684360514,28.778087787073826,2,N/A
RWA,N/A,-1.9646631,30.0644358,FOREST_CONSERV,AGG_LAND_MGMT,0,20,2,32.8270272150875,34.43427564177882,2,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,WIND,0,13,2,26.396067300047857,25.688947681277952,3,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,HYDRO,0,19,2,26.44788807331263,26.086072796185046,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,SOLAR,0,13,2,24.096678482752203,23.99609320580251,2,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,13,2,32.320620887314725,31.38206582012743,1,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,WIND,0,15,2,26.498896938675482,28.184231175623506,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,COOK_STV,0,10,1,25.24632249753799,26.511121526208637,2,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,10,2,29.457356636953374,29.2511312141947,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,WATER,0,11,2,35.148291419248096,31.546182933782,1,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,19,2,20.71645087871574,18.409432726991785,0,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,14,2,18.543379579543206,16.472910472409538,2,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,14,3,18.46120876307318,19.278188016384075,1,N/A
GBR,N/A,54.7023545,-3.2765753,WASTE_MGMT,EMM_RED,0,13,1,21.025167609641933,21.932900077321584,0,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,SOLAR,0,18,1,29.27398621431831,32.25008563222688,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,21,3,24.639547157386346,26.794184802523635,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,26,4,26.802320709368622,26.586971540280302,3,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,COOK_STV,0,21,1,24.279061994677413,25.584485014867177,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,SOLAR,0,13,1,24.84522765441623,24.676875417766457,4,N/A
KHM,N/A,12.5433216,104.8144914,WASTE_MGMT,EMM_RED,0,21,1,19.906206409572544,17.749244650555458,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,WATER,0,14,5,32.311158021551435,29.63500908263684,2,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,11,1,20.525807567061307,19.795683909137693,1,N/A
USA,N/A,39.7837304,-100.445882,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,35.53327846105102,34.966509269584435,1,N/A
GBR,N/A,54.7023545,-3.2765753,RENEW_ENERGY,SOLAR,0,19,2,29.04177510829176,31.89793396051426,1,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,WATER,0,15,2,22.517660849225983,21.216400403469223,1,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,WIND,0,10,1,30.578144228358042,32.98411414870997,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,COOK_STV,0,13,1,34.244649465235355,34.20222374465932,1,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,10,1,29.25190663162178,27.821222669182795,1,N/A
IDN,N/A,-2.4833826,117.8902853,WASTE_MGMT,EMM_RED,0,13,1,23.763061705715092,25.00287720408852,1,N/A
ETH,N/A,10.2116702,38.6521203,FOREST_CONSERV,AGG_LAND_MGMT,0,8,1,31.41545332373854,30.926505753738457,2,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,12,2,28.16485139935699,27.859477283720118,1,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,28,2,38.0055646238768,36.289066676753116,0,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,WIND,0,12,1,23.301461145802534,21.7145793865565,1,N/A
IDN,N/A,-2.4833826,117.8902853,COMM_ENRGY_EFF,COOK_STV,0,11,2,31.11923367576582,28.463162362066083,0,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,18,2,25.607346197786097,27.968499082007543,2,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,24,2,26.837303320708653,29.27980530901808,0,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,14,2,28.83987057556536,31.315728102790708,0,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,HYDRO,0,13,1,27.44085659341695,28.46159324027606,0,N/A
GTM,N/A,15.5855545,-90.345759,WASTE_MGMT,EMM_RED,0,15,2,20.11805907101547,21.71128554116622,1,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,HYDRO,0,9,4,28.99616376182819,27.914482826264198,0,N/A
PER,N/A,-6.8699697,-75.0458515,WASTE_MGMT,EMM_RED,0,18,2,20.664841018613675,19.63351879466728,2,N/A
USA,N/A,39.7837304,-100.445882,RENEW_ENERGY,WIND,0,17,2,28.05960391713315,25.418678771481137,0,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,18,1,21.96995389779323,21.996062846315347,3,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,WIND,0,14,1,27.433875228173722,30.328486193397683,0,N/A
RWA,N/A,-1.9646631,30.0644358,COMM_ENRGY_EFF,BIOGAS,0,12,2,45.94854655930194,47.65354249676725,0,N/A
BGR,N/A,42.6073975,25.4856617,COMM_ENRGY_EFF,BIOGAS,0,13,2,35.934259472283145,34.705210346838825,3,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,HYDRO,0,14,4,27.576240444874983,26.855710339494703,0,N/A
NIC,N/A,12.6090157,-85.2936911,COMM_ENRGY_EFF,WATER,0,18,1,45.489682034350814,44.95113148594899,0,N/A
ETH,N/A,10.2116702,38.6521203,COMM_ENRGY_EFF,WATER,0,15,1,35.66782817897782,34.62498242531764,0,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,WIND,0,10,3,23.12527369429431,23.28588443953708,1,N/A
GBR,N/A,54.7023545,-3.2765753,FOREST_CONSERV,AGG_LAND_MGMT,0,18,2,31.703756416313666,24.17648993257666,0,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,15,1,18.938315584074044,19.525344192582473,1,N/A
HND,N/A,15.2572432,-86.0755145,FOREST_CONSERV,AGG_LAND_MGMT,0,13,2,30.865060158301766,26.811743541111262,4,N/A
BGR,N/A,42.6073975,25.4856617,RENEW_ENERGY,HYDRO,0,15,2,28.959635474013467,31.453793423936883,1,N/A
KEN,N/A,1.4419683,38.4313975,WASTE_MGMT,EMM_RED,0,17,1,21.102799523836858,19.90879495198636,0,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,BIOGAS,0,19,1,47.34456478682826,48.389627244300364,2,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,BIOGAS,0,12,2,47.03925555886855,46.46433374316717,1,N/A
MOZ,N/A,-19.302233,34.9144977,WASTE_MGMT,EMM_RED,0,9,2,21.457455042323605,21.466443493663537,2,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,15,2,30.251574085466398,31.656589904981484,0,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,27,1,22.993230426252712,19.400122602200895,0,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,WATER,0,15,2,24.917267059217252,24.39285298108553,1,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,COOK_STV,0,17,4,47.418134302620054,48.39830217134669,1,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,7,1,33.868041876775436,33.034017453232906,2,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,22,3,31.966420268046576,32.84802047107996,1,N/A
HND,N/A,15.2572432,-86.0755145,WASTE_MGMT,EMM_RED,0,19,1,22.895150061227227,22.965242668902174,2,N/A
FRA,N/A,46.603354,1.8883335,WASTE_MGMT,EMM_RED,0,11,1,20.260609661339817,19.100169463639137,1,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,13,3,32.573734113590966,30.572921339908486,1,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,WIND,0,16,3,25.073499055284824,28.768089848163772,0,N/A
NIC,N/A,12.6090157,-85.2936911,FOREST_CONSERV,AGG_LAND_MGMT,0,15,4,32.74716132787508,32.524129484304964,1,N/A
GTM,N/A,15.5855545,-90.345759,COMM_ENRGY_EFF,WATER,0,18,1,22.641512448265548,24.028979578760083,2,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,WATER,0,14,2,33.76077119516154,32.50770964685144,1,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,BIOGAS,0,11,1,35.50855233573459,38.03334773527156,1,N/A
GBR,N/A,54.7023545,-3.2765753,COMM_ENRGY_EFF,COOK_STV,0,24,1,32.60770054436716,34.41701876308543,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,BIOGAS,0,15,3,34.848886345319,33.37517291691858,1,N/A
KHM,N/A,12.5433216,104.8144914,RENEW_ENERGY,SOLAR,0,9,3,26.390154047717733,25.813579076425384,2,N/A
MMR,N/A,17.1750495,95.9999652,FOREST_CONSERV,AGG_LAND_MGMT,0,16,1,34.04166650345221,36.29010410698897,0,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,SOLAR,0,13,3,30.213204539267473,32.391348128977505,0,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,19,1,31.164577055576956,33.597136798725046,1,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,COOK_STV,0,17,1,33.6200623211806,34.755778178433886,1,N/A
USA,N/A,39.7837304,-100.445882,COMM_ENRGY_EFF,BIOGAS,0,26,1,49.82291737850234,50.64058325985033,1,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,BIOGAS,0,12,1,25.596840062323533,25.18515931859561,1,N/A
IDN,N/A,-2.4833826,117.8902853,FOREST_CONSERV,AGG_LAND_MGMT,0,9,1,26.148499691650123,25.81859833720694,2,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,WIND,0,18,3,25.14024679105793,27.4248660113891,1,N/A
IND,N/A,22.3511148,78.6677428,WASTE_MGMT,EMM_RED,0,15,1,20.133963184559203,19.751168756871735,2,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,WIND,0,14,2,22.631127549697005,24.32415776281273,0,N/A
GIN,N/A,10.7226226,-10.7083587,COMM_ENRGY_EFF,BIOGAS,0,13,3,32.27114823819436,36.476851537759465,2,N/A
MMR,N/A,17.1750495,95.9999652,WASTE_MGMT,EMM_RED,0,19,1,19.420627795827293,19.31682234071982,0,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,WIND,0,13,1,28.729699643139554,27.337569359183888,1,N/A
IND,N/A,22.3511148,78.6677428,RENEW_ENERGY,SOLAR,0,13,3,25.338609626565006,25.903000444656435,0,N/A
RWA,N/A,-1.9646631,30.0644358,RENEW_ENERGY,HYDRO,0,18,1,27.872312471949737,26.160163760962682,1,N/A
KEN,N/A,1.4419683,38.4313975,COMM_ENRGY_EFF,BIOGAS,0,13,2,25.914812795028986,26.78666142183868,0,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,16,3,29.103831374660334,29.698164308201434,2,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,19,5,20.997391130943033,21.792274497104565,2,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,11,2,31.76487276544751,32.921930469331315,1,N/A
KHM,N/A,12.5433216,104.8144914,FOREST_CONSERV,AGG_LAND_MGMT,0,20,1,32.27319688600831,31.856110519308732,2,N/A
KEN,N/A,1.4419683,38.4313975,RENEW_ENERGY,SOLAR,0,16,1,26.104770099791743,25.679518315115203,0,N/A
HND,N/A,15.2572432,-86.0755145,COMM_ENRGY_EFF,BIOGAS,0,20,2,21.541090683378236,26.17703578844249,1,N/A
MMR,N/A,17.1750495,95.9999652,COMM_ENRGY_EFF,WATER,0,12,1,47.00417321766077,49.016378336282564,1,N/A
KHM,N/A,12.5433216,104.8144914,COMM_ENRGY_EFF,WATER,0,14,3,27.41660492743893,21.850954383220692,2,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,WATER,0,15,1,43.92944829079855,44.9139973882064,0,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,BIOGAS,0,13,3,35.208487426202154,35.659057230635675,1,N/A
MOZ,N/A,-19.302233,34.9144977,FOREST_CONSERV,AGG_LAND_MGMT,0,10,2,34.151586197780546,35.94435017957554,2,N/A
NIC,N/A,12.6090157,-85.2936911,RENEW_ENERGY,WIND,0,12,2,29.321943377215405,32.16980639910082,2,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,SOLAR,0,15,2,24.28392480694514,24.59545810759414,1,N/A
GTM,N/A,15.5855545,-90.345759,RENEW_ENERGY,WIND,0,13,2,25.110763922693057,27.13433143272548,2,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,HYDRO,0,14,1,28.190996759501825,25.0232664268633,1,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,SOLAR,0,19,1,27.424482027715847,30.7390550607258,2,N/A
MMR,N/A,17.1750495,95.9999652,RENEW_ENERGY,HYDRO,0,18,1,31.8989365831585,34.62945550286814,1,N/A
GIN,N/A,10.7226226,-10.7083587,WASTE_MGMT,EMM_RED,0,10,2,18.85351517926112,18.52151308739662,1,N/A
FRA,N/A,46.603354,1.8883335,RENEW_ENERGY,HYDRO,0,18,1,28.136920445694432,26.655924688267252,2,N/A
GIN,N/A,10.7226226,-10.7083587,RENEW_ENERGY,WIND,0,17,2,25.13018121910703,27.291302791119755,2,N/A
PER,N/A,-6.8699697,-75.0458515,RENEW_ENERGY,SOLAR,0,11,3,29.347685556513614,31.47194152745516,1,N/A
FRA,N/A,46.603354,1.8883335,COMM_ENRGY_EFF,COOK_STV,0,12,2,35.09730850842461,31.86135057162854,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,11,3,27.588260087840172,27.5758698448515,1,N/A
MOZ,N/A,-19.302233,34.9144977,RENEW_ENERGY,SOLAR,0,17,1,26.604580743515676,27.126099020021506,0,N/A
PER,N/A,-6.8699697,-75.0458515,COMM_ENRGY_EFF,BIOGAS,0,15,1,45.197741521021825,43.554417499179394,1,N/A
ETH,N/A,10.2116702,38.6521203,RENEW_ENERGY,SOLAR,0,19,3,25.959519620807555,26.07107608869413,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,WIND,0,18,3,26.373330511915775,24.94900741195502,1,N/A
IDN,N/A,-2.4833826,117.8902853,RENEW_ENERGY,HYDRO,0,15,3,24.959251012251784,22.52471479351283,0,N/A
MOZ,N/A,-19.302233,34.9144977,COMM_ENRGY_EFF,BIOGAS,0,19,3,47.15320560126721,45.01232826197221,2,N/A
IND,N/A,22.3511148,78.6677428,COMM_ENRGY_EFF,COOK_STV,0,17,4,26.41772682500944,30.351758012719223,0,N/A
HND,N/A,15.2572432,-86.0755145,RENEW_ENERGY,WIND,0,13,2,21.590059335500577,17.803851369158192,2,N/A
